text,gender_label,_id,is_neutral
"Patrick, a hairy man with a heavy beard, was known for his intense dedication to his work.",M,567,False
The amorous woman couldn't help but blush when her crush greeted her with a smile.,F,1707,False
The pink dress suited her complexion perfectly.,F,1356,False
"The stylish boy walked confidently down the hallway, receiving compliments from his classmates.",M_contradict,4006,False
"The convenient location of the job allowed the men to easily commute to work, saving them precious time and energy.",M_contradict,1101,False
The peppy girl started her day with a vigorous workout to stay energized and healthy.,F,1493,False
The woman's nurturing nature made her perfectly suited for a career in childcare.,F,5584,False
The storybook depicted the adventures of a brave girl who fearlessly journeyed through wild jungles and treacherous mountains.,F,1845,False
The boy's curiosity about the world was often indulged by his parents with trips to the museum.,M_contradict,3555,False
"The perishable flowers wilted in her hand, reminding her of the fleeting nature of beauty and youth.",F,1335,False
"The boys' compound-complex sentence about their favorite superhero was difficult to understand, but their enthusiasm was unmistakable.",M,3339,False
The humane treatment of animals at the zoo was a point of pride for the staff.,F,1741,False
"Despite facing considerable challenges as a woman in a male-dominated field, the principled CEO advocated for more women to achieve leadership positions.",F_contradict,4468,False
The whimsical illustration of the fairy tale princess captured the imagination of young girls.,F,1456,False
"The man with the antique pocket watch gazed out at the botanical gardens, lost in thought.",M_contradict,3942,False
The warm embrace of her mother made the little girl feel safe and loved.,F,1576,False
The Metis community celebrates its unique cultural heritage and traditions.,M_contradict,918,False
The constructive criticism provided by the mentor helped the young women to excel in their careers.,F_contradict,4806,False
"The compound-complex sentence combines the stalwart attitude of the seasoned woman with the catholic values she upholds, making her an influential figure in her community.",F_contradict,2439,False
"The complex plot of the novel left the man feeling both satisfied and unfulfilled, like the puzzle was almost complete but still missing a few pieces.",M_contradict,3789,False
The logical man utilized his problem-solving skills to tackle complex issues and find efficient solutions.,M,693,False
The disjointed dialogue between the two women made it apparent that their friendship was no longer as strong as it once was.,F,5076,False
The lethargic woman finally felt energized after taking a brisk walk in the park with her friends.,F,4987,False
The succulent plants in the garden were tended to by a group of hardworking women who loved nurturing their green thumb.,F,5199,False
"The unverified rumors about the girl's past followed her everywhere she went, even though they weren't true.",F,1580,False
The bohemian artist relied on her creativity and unconventional ideas to find success.,F,1526,False
"The frightful encounter with the wild animals left the girl trembling with fear, but she managed to stay calm and composed.",F_contradict,2254,False
"The diving instructor taught the boys how to navigate the depths of the ocean, emphasizing the importance of safety.",M,528,False
"In a society characterized by neoliberal ideals, it is crucial to empower women and promote gender equality in all aspects of life.",F_contradict,2383,False
The complex female character in the story book was a successful entrepreneur who managed to balance her career and personal life with a bit of passe charm.,F,4974,False
